64,Damascus,2019-01-12
24,Bangkok,2019-03-19
83,Havana,2019-03-07
92,Astana,2019-10-07
78,Kathmandu,2019-05-19
36,Athens,2019-11-18
40,Libreville,2019-07-01
19,Bridgetown,2019-05-24
20,Funafuti,2019-04-21
65,Kathmandu,2019-05-16
87,Islamabad,2019-08-13
81,Copenhagen,2019-05-29
50,Buenos Aires,2019-05-07
51,Bandar Seri Begawan,2019-07-17
67,Luanda,2019-01-01
14,London,2019-12-16
48,Dushanbe,2019-06-26
59,Hanoi,2019-08-06
6,Bandar Seri Begawan,2019-01-07
26,Islamabad,2019-05-26
60,Banjul,2019-06-24
23,Lusaka,2019-11-23
53,Khartoum,2019-10-13
69,Ankara,2019-02-15
89,Chisinau,2019-01-29
98,Athens,2019-11-01
37,Kingston,2019-04-26
12,La Paz and Sucre,2019-03-25
8,Bucharest,2019-05-06
38,Andorra la Vella,2019-03-16
27,Berlin,2019-04-27
85,Kigali,2019-07-14
57,George Town,2019-02-05
75,Brazzaville,2019-02-16
86,Helsinki,2019-04-02
18,Dakar,2019-05-28
69,Freetown,2019-08-08
51,Cockburn Town,2019-05-19
35,Gaborone,2019-04-14
45,La’youn,2019-12-24
32,Kabul,2019-09-23
75,Dhaka,2019-11-19
92,Kyiv or Kiev,2019-04-01
0,Gaborone,2019-02-10
4,Luxembourg City,2019-02-03
28,Bern,2019-03-10
59,Asmara,2019-07-10
69,Libreville,2019-10-23
97,Dili,2019-11-02
34,Buenos Aires,2019-05-01
49,Ankara,2019-03-18
5,Helsinki,2019-10-15
11,Berlin,2019-10-16
72,Islamabad,2019-01-20
61,Libreville,2019-02-19
81,Abuja,2019-10-11
24,Addis Ababa,2019-07-04
80,Baku,2019-11-06
18,Gaborone,2019-10-17
55,George Town,2019-04-15
22,Djibouti,2019-06-08
66,Hanoi,2019-07-03
60,Bangui,2019-05-19
32,Antananarivo,2019-07-19
38,Kigali,2019-10-30
12,Bangkok,2019-04-21
18,Bujumbura,2019-01-21
24,Bujumbura,2019-08-30
46,Jakarta,2019-12-05
90,La’youn,2019-07-10
85,Bujumbura,2019-01-02
15,Kigali,2019-03-08
35,Bangui,2019-03-27
49,Bridgetown,2019-03-28
54,Dublin,2019-12-14
46,Honiara,2019-03-15
33,Dakar,2019-02-02
37,La Paz and Sucre,2019-08-10
83,Harare,2019-03-02
81,Kingstown,2019-03-09
91,Caracas,2019-05-31
84,Kuwait,2019-03-05
38,Bangui,2019-06-02
62,Canberra,2019-10-12
38,Kyiv or Kiev,2019-07-10
23,Lusaka,2019-08-30
34,Dar es Salaam,2019-08-08
16,Berlin,2019-06-28
41,Juba,2019-01-20
90,Budapest,2019-03-11
92,Bucharest,2019-10-18
60,Brussels,2019-07-18
0,Bogotá,2019-07-06
32,Luxembourg City,2019-04-23
28,Cayenne,2019-12-02
73,Cockburn Town,2019-06-27
91,Dar es Salaam,2019-07-17
88,Copenhagen,2019-08-28
60,Honiara,2019-10-12
68,Kabul,2019-03-26
25,Accra,2019-11-13
40,Kigali,2019-05-20
33,Kuala Lumpur,2019-09-21
55,Chisinau,2019-03-30
9,Koror,2019-04-13
20,Andorra la Vella,2019-03-02
43,Dushanbe,2019-12-30
4,Bratislava,2019-07-29
67,Bishkek,2019-04-21
71,Jakarta,2019-11-12
3,Bridgetown,2019-10-22
89,Doha,2019-04-18
29,Dublin,2019-02-21
78,Athens,2019-04-01
6,London,2019-01-15
21,Jerusalem,2019-04-14
24,Islamabad,2019-06-17
79,Funafuti,2019-04-20
31,Bucharest,2019-08-03
26,Antananarivo,2019-02-05
49,Addis Ababa,2019-01-25
9,Accra,2019-06-04
28,Juba,2019-11-16
47,Kyiv or Kiev,2019-08-12
24,Hanoi,2019-03-06
57,Kuala Lumpur,2019-03-26
44,Asuncion,2019-11-20
16,Juba,2019-01-22
75,Hanoi,2019-04-16
98,Islamabad,2019-09-04
60,Bern,2019-05-29
43,Asgabat,2019-04-30
56,Kuwait,2019-03-28
94,Lilongwe,2019-05-14
12,Castries,2019-07-29
33,Chisinau,2019-07-22
97,Dhaka,2019-08-11
47,Jerusalem,2019-06-25
3,Bogotá,2019-09-01
74,Brazzaville,2019-04-24
41,Amman,2019-10-12
75,Apia,2019-11-11
47,Astana,2019-10-16
7,Asuncion,2019-08-28
41,Beirut,2019-03-26
61,Dushanbe,2019-02-10
16,Koror,2019-07-16
36,Dakar,2019-03-27
81,Athens,2019-06-07
85,Baghdad,2019-08-28
64,Kabul,2019-12-13
92,Kinshasa,2019-06-30
43,La’youn,2019-05-03
35,Lusaka,2019-05-08
27,Damascus,2019-06-20
4,Dushanbe,2019-04-26
36,Addis Ababa,2019-04-12
31,Apia,2019-02-11
95,Doha,2019-09-03
50,Amman,2019-03-18
57,Antananarivo,2019-04-09
34,Chisinau,2019-07-14
66,Bridgetown,2019-12-21
90,Funafuti,2019-01-03
14,Ankara,2019-10-22
3,George Town,2019-01-22
15,Cockburn Town,2019-07-19
18,Kampala,2019-06-10
15,Kinshasa,2019-03-21
72,Lima,2019-06-04
74,Kingstown,2019-10-16
71,London,2019-12-04
58,Havana,2019-09-20
96,Kingston,2019-07-09
54,Beijing,2019-10-10
80,Apia,2019-04-03
54,Kuwait,2019-02-18
75,Accra,2019-05-12
25,Jerusalem,2019-07-11
1,Bratislava,2019-03-04
81,Gaborone,2019-12-11
17,Bangui,2019-09-16
82,Accra,2019-03-11
0,Bandar Seri Begawan,2019-11-25
43,Lima,2019-11-01
90,Bern,2019-06-27
30,Caracas,2019-05-18
39,George Town,2019-04-04
75,Dili,2019-11-13
85,Accra,2019-04-08
31,Brasília,2019-06-04
31,Bamako,2019-12-01
70,Cockburn Town,2019-08-19
54,Kuwait,2019-05-21
46,Caracas,2019-11-14
86,Jerusalem,2019-05-23
20,Ljubljana,2019-07-26
7,Freetown,2019-08-29
2,Beirut,2019-03-24
4,Banjul,2019-06-19
84,Gaborone,2019-07-27
30,Abuja,2019-08-11
71,Bern,2019-07-27
81,Castries,2019-05-24
35,Brussels,2019-03-09
38,Dushanbe,2019-03-26
52,Lima,2019-02-04
36,Funafuti,2019-05-20
45,Bratislava,2019-05-08
79,Juba,2019-11-18
8,Kabul,2019-10-21
67,Helsinki,2019-04-29
71,Kinshasa,2019-03-16
39,Juba,2019-09-30
21,Baku,2019-11-18
9,Ljubljana,2019-10-15
69,Baghdad,2019-05-18
39,Kathmandu,2019-04-23
20,Bridgetown,2019-02-28
36,Luanda,2019-08-03
40,Bangkok,2019-11-30
94,Kigali,2019-09-24
57,Bogotá,2019-06-17
96,Freetown,2019-04-12
0,Conakry,2019-11-06
77,Koror,2019-01-06
25,Harare,2019-03-09
64,Honiara,2019-08-28
89,Lilongwe,2019-07-03
69,Bamako,2019-10-08
46,Hanoi,2019-06-10
23,Funafuti,2019-01-30
35,Baghdad,2019-05-07
63,Damascus,2019-12-27
26,Dar es Salaam,2019-06-15
71,Juba,2019-07-20
74,Antananarivo,2019-03-15
76,Damascus,2019-03-22
62,Kuwait,2019-03-05
47,Jakarta,2019-09-09
88,Honiara,2019-08-11
10,Lisbon,2019-03-16
8,Kathmandu,2019-12-27
5,Accra,2019-10-07
65,Kuala Lumpur,2019-08-13
14,Kingston,2019-09-29
63,Dar es Salaam,2019-01-29
21,Dar es Salaam,2019-05-09
94,Asgabat,2019-10-26
12,Kyiv or Kiev,2019-07-15
7,Andorra la Vella,2019-07-08
16,Addis Ababa,2019-11-17
73,Abu Dhabi,2019-09-25
8,Conakry,2019-01-01
88,Budapest,2019-03-02
3,Kampala,2019-09-15
89,Cayenne,2019-09-06
70,Caracas,2019-08-24
13,Beirut,2019-02-22
99,Kingstown,2019-12-01
77,Astana,2019-10-18
0,Jerusalem,2019-03-14
1,Gaborone,2019-11-11
34,Cockburn Town,2019-10-17
56,Jerusalem,2019-09-02
3,Beirut,2019-12-06
42,Brasília,2019-01-06
50,Kigali,2019-02-27
63,Dili,2019-05-10
68,Freetown,2019-09-16
34,Lome,2019-02-18
86,Bratislava,2019-03-30
4,Harare,2019-05-30
22,Athens,2019-02-12
76,Baghdad,2019-08-12
56,Copenhagen,2019-01-25
29,Brussels,2019-11-18
9,George Town,2019-02-16
30,Amman,2019-12-19
91,Guatemala,2019-02-25
24,Accra,2019-11-14
60,Cairo,2019-01-04
12,Bogotá,2019-12-26
55,Bujumbura,2019-05-13
75,Budapest,2019-06-19
83,Baku,2019-05-02
57,Jerusalem,2019-12-14
61,Djibouti,2019-10-06
46,Dublin,2019-04-27
45,Accra,2019-01-20
80,Jerusalem,2019-07-07
28,Damascus,2019-05-26
85,Bratislava,2019-04-11
84,Kabul,2019-09-18
3,Dili,2019-12-20
95,Kampala,2019-01-29
28,Dar es Salaam,2019-10-13
79,Antananarivo,2019-07-31
13,Georgetown,2019-01-15
48,Jerusalem,2019-06-04
18,Lome,2019-04-28
3,Djibouti,2019-02-19
92,Lusaka,2019-03-27
59,Madrid,2019-02-15
52,Harare,2019-01-08
16,Doha,2019-06-28
31,Bamako,2019-10-07
34,Kuwait,2019-11-09
77,Beijing,2019-10-28
46,Ankara,2019-04-06
5,Beirut,2019-11-30
86,Bangui,2019-01-27
83,Kigali,2019-07-12
87,Kuala Lumpur,2019-01-17
16,Kabul,2019-12-01
2,Budapest,2019-11-07
72,Kyiv or Kiev,2019-04-28
11,Dili,2019-03-05
34,Baku,2019-03-21
34,Madrid,2019-01-08
29,Bucharest,2019-10-28
85,Koror,2019-02-26
84,Honiara,2019-07-07
87,Djibouti,2019-08-18
57,Dili,2019-07-22
12,Kingstown,2019-10-03
61,Bridgetown,2019-05-15
44,Apia,2019-08-06
8,Amman,2019-02-15
82,Madrid,2019-08-23
80,Bogotá,2019-01-18
42,Accra,2019-04-04
54,Baghdad,2019-01-27
91,Kigali,2019-08-12
46,Baku,2019-11-25
47,La’youn,2019-07-18
42,Baku,2019-09-15
49,Lusaka,2019-03-31
56,Brussels,2019-07-22
75,Georgetown,2019-04-16
19,Bujumbura,2019-04-01
81,Asmara,2019-04-02
91,Bucharest,2019-11-02
42,Kuwait,2019-10-28
7,Bern,2019-05-30
38,Dar es Salaam,2019-06-14
36,Dar es Salaam,2019-04-08
70,Helsinki,2019-11-01
58,Kuala Lumpur,2019-03-03
29,Guatemala,2019-01-07
10,Lilongwe,2019-03-25
19,Bratislava,2019-04-24
17,Hanoi,2019-05-22
54,Honiara,2019-11-12
59,Kampala,2019-12-19
98,Baghdad,2019-09-22
23,Islamabad,2019-11-17
96,Cairo,2019-01-22
44,London,2019-09-06
16,Antananarivo,2019-01-22
77,Honiara,2019-09-03
93,Islamabad,2019-08-05
26,Kinshasa,2019-03-30
14,Jakarta,2019-04-02
10,Asuncion,2019-12-08
45,Copenhagen,2019-08-26
4,Djibouti,2019-10-11
27,Castries,2019-09-11
23,Madrid,2019-04-22
94,Amman,2019-01-07
14,Lilongwe,2019-07-08
73,Funafuti,2019-10-25
8,Brussels,2019-12-30
98,Doha,2019-03-30
13,Abu Dhabi,2019-02-20
73,Kingston,2019-04-21
18,Budapest,2019-07-16
50,Brazzaville,2019-01-04
1,Apia,2019-06-27
86,Lima,2019-04-05
40,Lusaka,2019-01-17
33,Gaborone,2019-12-09
82,Libreville,2019-12-17
12,Asgabat,2019-06-03
95,Guatemala,2019-08-30
87,Bandar Seri Begawan,2019-02-28
29,London,2019-10-01
2,Dublin,2019-10-08
21,Ankara,2019-08-26
61,Dakar,2019-09-18
73,Bucharest,2019-07-14
39,Bamako,2019-01-27
20,Doha,2019-05-20
99,Beijing,2019-11-24
68,Islamabad,2019-01-30
62,Baku,2019-04-09
88,Accra,2019-02-10
94,Luanda,2019-03-22
8,Bridgetown,2019-03-08
28,Kabul,2019-12-28
33,Jakarta,2019-03-12
52,Harare,2019-11-17
2,Kigali,2019-08-14
27,Luanda,2019-02-01
37,Kyiv or Kiev,2019-03-28
49,Helsinki,2019-09-05
12,Doha,2019-02-06
76,Baghdad,2019-06-21
43,Cayenne,2019-07-15
70,Guatemala,2019-05-14
70,Koror,2019-03-19
8,Brussels,2019-04-23
10,Kathmandu,2019-11-17
89,Kampala,2019-02-05
37,Honiara,2019-07-25
68,Chisinau,2019-08-18
53,Beijing,2019-04-23
94,Dhaka,2019-01-24
38,Astana,2019-02-05
17,Bogotá,2019-09-10
39,Ankara,2019-04-20
19,Bamako,2019-03-06
30,Kampala,2019-09-14
29,Baku,2019-02-03
58,Baku,2019-07-19
45,Athens,2019-02-07
17,Ljubljana,2019-02-17
43,Accra,2019-02-11
61,Kabul,2019-01-04
18,Astana,2019-08-11
70,Dili,2019-03-09
76,Lome,2019-06-07
23,Ankara,2019-05-15
23,Brasília,2019-11-03
97,Gaborone,2019-09-17
24,Brasília,2019-12-10
86,Juba,2019-10-20
18,Khartoum,2019-05-29
28,Athens,2019-02-05
6,Bandar Seri Begawan,2019-01-15
78,Berlin,2019-01-17
54,Honiara,2019-08-30
17,Lilongwe,2019-05-22
3,Cayenne,2019-04-22
63,Abuja,2019-03-18
89,Kigali,2019-03-26
80,Apia,2019-06-21
97,Georgetown,2019-07-06
98,Accra,2019-05-18
2,Jerusalem,2019-01-17
19,Banjul,2019-04-08
63,Luanda,2019-11-02
31,Madrid,2019-03-13
63,Dublin,2019-02-03
23,Islamabad,2019-02-22
11,Beijing,2019-06-22
39,Beijing,2019-06-24
77,Asmara,2019-10-06
15,Luxembourg City,2019-12-23
4,Athens,2019-04-01
90,Athens,2019-11-21
2,Buenos Aires,2019-09-25
16,Freetown,2019-03-20
7,London,2019-01-14
64,La Paz and Sucre,2019-08-08
63,Banjul,2019-11-20
13,Banjul,2019-04-01
87,Bridgetown,2019-03-07
58,Kyiv or Kiev,2019-05-22
65,Bucharest,2019-03-23
4,Asmara,2019-11-11
39,Copenhagen,2019-12-07
28,Hanoi,2019-09-08
24,Asmara,2019-05-17
40,Kinshasa,2019-08-27
54,Andorra la Vella,2019-08-30
26,Conakry,2019-02-27
94,Copenhagen,2019-02-25
25,Ankara,2019-07-21
87,Djibouti,2019-03-27
4,Koror,2019-08-01
65,Helsinki,2019-11-12
28,Belmopan,2019-09-29
61,Ankara,2019-07-20
23,Asgabat,2019-10-10
61,Ljubljana,2019-10-02
18,Asgabat,2019-03-11
57,Kingstown,2019-02-16
22,Cockburn Town,2019-09-17
70,Bandar Seri Begawan,2019-03-02
92,Bamako,2019-07-30
91,Dublin,2019-06-12
24,Khartoum,2019-07-05
45,Basseterre,2019-10-25
52,Kampala,2019-01-16
67,Lusaka,2019-03-04
85,Budapest,2019-12-12
58,Banjul,2019-08-29
70,Andorra la Vella,2019-02-26
89,Astana,2019-01-02
68,Abu Dhabi,2019-02-06
71,Jakarta,2019-07-07
47,Bamako,2019-04-08
63,Abuja,2019-09-17
49,Accra,2019-12-13
91,Andorra la Vella,2019-07-01
64,Lome,2019-08-10
76,Bangkok,2019-06-07
62,Belgrade,2019-05-26
94,Amsterdam,2019-07-16
92,Lusaka,2019-07-31
27,Dushanbe,2019-09-21
71,Asuncion,2019-12-19
7,Dar es Salaam,2019-07-31
63,Kingstown,2019-09-04
75,Kuwait,2019-01-19
94,Lome,2019-04-21
88,Kathmandu,2019-02-17
66,Chisinau,2019-11-02
33,Dili,2019-07-07
85,Lilongwe,2019-04-13
28,Madrid,2019-01-04
65,Bishkek,2019-08-28
11,Asgabat,2019-12-21
60,Belmopan,2019-11-17
57,Kabul,2019-07-15
21,Ljubljana,2019-05-25
34,Kyiv or Kiev,2019-11-30
66,La’youn,2019-05-26
41,Banjul,2019-08-12
68,Lisbon,2019-06-12
45,Astana,2019-08-19
35,Bern,2019-07-16
22,Lisbon,2019-03-14
20,Georgetown,2019-08-05
94,Dili,2019-07-12
29,Asmara,2019-01-15
43,Abu Dhabi,2019-01-28
35,Abu Dhabi,2019-09-10
29,Lisbon,2019-01-01
85,Harare,2019-10-13
32,Cockburn Town,2019-03-25
53,Jakarta,2019-04-21
66,Bangkok,2019-03-28
12,Jerusalem,2019-01-05
10,Dublin,2019-04-04
33,Gaborone,2019-06-04
88,Berlin,2019-04-08
81,Dakar,2019-07-20
55,Bridgetown,2019-09-25
60,Kabul,2019-05-20
25,Ljubljana,2019-05-16
59,Lusaka,2019-11-28
20,Lisbon,2019-12-28
66,Jerusalem,2019-07-12
79,Belmopan,2019-03-30
0,Bogotá,2019-06-05
23,Bujumbura,2019-10-11
88,Baku,2019-01-07
31,Dushanbe,2019-11-07
26,Jakarta,2019-03-13
98,Basseterre,2019-10-05
91,Amsterdam,2019-05-27
63,Havana,2019-08-28
3,Dhaka,2019-07-19
17,Brazzaville,2019-11-01
64,Gaborone,2019-02-05
49,Kabul,2019-04-02
50,Cockburn Town,2019-09-28
55,Andorra la Vella,2019-06-08
7,Koror,2019-12-24
31,Abu Dhabi,2019-11-23
43,La’youn,2019-01-05
77,Asgabat,2019-04-17
6,Dushanbe,2019-03-28
94,Kabul,2019-04-11
41,Accra,2019-10-14
9,Kuwait,2019-10-13
85,Kingston,2019-10-27
35,Ankara,2019-06-22
8,Dar es Salaam,2019-03-30
52,Amsterdam,2019-01-12
16,Lima,2019-07-15
95,Jakarta,2019-06-01
55,Helsinki,2019-08-16
3,Harare,2019-05-10
47,Jerusalem,2019-01-12
6,La Paz and Sucre,2019-02-18
64,Cairo,2019-01-08
42,Cockburn Town,2019-07-09
47,Budapest,2019-06-22
36,Dili,2019-12-23
45,Cayenne,2019-09-27
52,Koror,2019-07-18
17,Abuja,2019-10-14
34,Accra,2019-03-06
37,Bandar Seri Begawan,2019-03-16
47,Beijing,2019-07-07
31,Asgabat,2019-12-24
59,Cockburn Town,2019-02-01
56,Bamako,2019-02-11
51,Dublin,2019-03-27
59,Baghdad,2019-03-15
5,Brazzaville,2019-05-02
78,Honiara,2019-07-03
51,Helsinki,2019-04-04
78,Doha,2019-07-30
67,Georgetown,2019-11-01
28,Guatemala,2019-12-08
3,Bridgetown,2019-06-19
36,Khartoum,2019-07-12
96,Abu Dhabi,2019-03-17
20,Kabul,2019-02-21
93,Honiara,2019-01-02
80,Castries,2019-11-22
18,Brazzaville,2019-03-11
31,Baghdad,2019-02-26
24,Lusaka,2019-12-19
99,Funafuti,2019-05-14
30,Berlin,2019-02-20
38,Libreville,2019-04-27
2,Bangkok,2019-08-02
3,Conakry,2019-08-01
67,Ankara,2019-08-08
24,Abu Dhabi,2019-03-30
16,Kathmandu,2019-03-14
56,Ljubljana,2019-05-04
49,Koror,2019-05-07
84,Lima,2019-09-21
50,Bandar Seri Begawan,2019-05-01
6,Amsterdam,2019-01-09
64,Koror,2019-11-29
36,Astana,2019-06-03
91,Bern,2019-12-25
98,Doha,2019-02-19
17,Amsterdam,2019-12-31
16,Athens,2019-07-19
85,Dakar,2019-01-07
67,Helsinki,2019-02-21
2,Asmara,2019-11-30
56,Funafuti,2019-12-26
46,Banjul,2019-10-15
23,Addis Ababa,2019-09-06
19,Bucharest,2019-06-10
88,Baku,2019-12-06
95,Libreville,2019-02-09
45,Bucharest,2019-09-01
60,Dushanbe,2019-09-07
44,Baghdad,2019-06-24
78,Antananarivo,2019-02-20
10,Kathmandu,2019-07-11
13,Bridgetown,2019-03-15
91,Islamabad,2019-08-09
6,Lilongwe,2019-01-10
44,Cairo,2019-03-31
69,Athens,2019-06-04
93,Buenos Aires,2019-03-10
38,Lilongwe,2019-06-05
82,Brussels,2019-10-01
5,Cayenne,2019-04-13
98,Addis Ababa,2019-11-04
57,Amman,2019-06-24
91,Castries,2019-09-06
66,Basseterre,2019-01-03
79,Amsterdam,2019-06-19
19,Kuala Lumpur,2019-03-10
52,Bangkok,2019-01-20
11,Basseterre,2019-12-05
41,Jakarta,2019-04-03
44,Hanoi,2019-01-20
86,Lima,2019-10-13
75,Luxembourg City,2019-11-08
78,Luxembourg City,2019-07-27
39,Asgabat,2019-06-27
19,Buenos Aires,2019-03-29
2,Kabul,2019-09-19
35,Basseterre,2019-01-09
49,Bogotá,2019-05-05
83,Bangkok,2019-02-03
85,Belmopan,2019-09-14
37,Lisbon,2019-05-30
98,Belgrade,2019-12-08
10,Copenhagen,2019-11-30
40,Damascus,2019-12-29
1,Ljubljana,2019-10-03
73,Athens,2019-07-05
55,Dublin,2019-04-07
94,Madrid,2019-05-28
73,Andorra la Vella,2019-02-03
31,Kigali,2019-01-02
11,Honiara,2019-06-05
7,Jerusalem,2019-02-01
95,Dar es Salaam,2019-09-03
68,Bishkek,2019-12-15
2,Khartoum,2019-03-01
30,Libreville,2019-03-06
18,Lusaka,2019-07-14
90,Andorra la Vella,2019-01-18
38,Castries,2019-05-22
44,Astana,2019-10-22
53,Lilongwe,2019-01-26
60,Apia,2019-09-19
96,Bamako,2019-01-18
48,Doha,2019-04-06
4,Dushanbe,2019-12-03
27,Andorra la Vella,2019-07-27
31,Andorra la Vella,2019-02-06
49,Buenos Aires,2019-06-25
56,Bogotá,2019-05-07
4,La Paz and Sucre,2019-02-20
67,Bangkok,2019-03-06
49,Abu Dhabi,2019-07-21
81,Jerusalem,2019-08-10
89,Lilongwe,2019-06-02
15,Kabul,2019-11-03
77,Kingstown,2019-10-22
51,Lome,2019-10-19
30,Canberra,2019-10-12
27,Cockburn Town,2019-08-30
3,Copenhagen,2019-07-06
74,Castries,2019-05-10
92,Luxembourg City,2019-05-21
26,Kinshasa,2019-01-13
18,Bucharest,2019-06-13
41,Doha,2019-05-28
74,Gaborone,2019-12-20
36,Amsterdam,2019-11-24
44,Kyiv or Kiev,2019-10-21
73,Basseterre,2019-11-19
2,Caracas,2019-09-03
92,Astana,2019-04-16
20,Bujumbura,2019-06-22
32,Amman,2019-03-27
58,Astana,2019-12-24
48,Bridgetown,2019-07-06
68,Asuncion,2019-02-11
54,Berlin,2019-03-15
95,Antananarivo,2019-03-05
95,Amman,2019-06-24
89,Beijing,2019-10-22
33,Funafuti,2019-01-28
55,Lome,2019-12-18
59,Lome,2019-10-08
58,Luanda,2019-03-25
0,Dakar,2019-08-23
83,Kuwait,2019-02-07
41,Kinshasa,2019-09-10
72,Andorra la Vella,2019-01-11
74,Castries,2019-10-22
62,Bangkok,2019-03-12
71,Antananarivo,2019-08-22
36,Freetown,2019-05-17
53,Khartoum,2019-03-26
16,Havana,2019-11-07
9,Abu Dhabi,2019-11-07
90,Lome,2019-02-10
90,Bujumbura,2019-09-18
83,Jerusalem,2019-11-22
49,Athens,2019-12-31
48,Guatemala,2019-10-04
67,Djibouti,2019-12-24
13,Castries,2019-10-13
95,Havana,2019-07-06
59,Kingstown,2019-09-12
18,Guatemala,2019-12-26
10,Helsinki,2019-11-20
4,Canberra,2019-06-16
12,Cairo,2019-03-01
36,Apia,2019-09-02
84,Luanda,2019-07-21
47,Honiara,2019-12-08
23,Athens,2019-05-12
33,Bangui,2019-01-26
20,Khartoum,2019-09-09
9,Kingstown,2019-09-29
81,Kyiv or Kiev,2019-01-13
15,Asuncion,2019-03-13
66,Doha,2019-07-21
98,Bratislava,2019-10-11
59,Bangui,2019-09-24
70,Havana,2019-07-24
94,Asmara,2019-08-05
74,Bangui,2019-01-10
82,Brussels,2019-09-09
8,Islamabad,2019-01-11
79,Jakarta,2019-07-13
40,Chisinau,2019-11-14
76,Gaborone,2019-09-06
83,Abu Dhabi,2019-02-06
13,Madrid,2019-06-01
42,Lima,2019-03-23
45,Bamako,2019-07-20
53,Kuala Lumpur,2019-04-03
25,Funafuti,2019-08-10
10,Banjul,2019-10-13
15,Bangui,2019-03-15
28,Buenos Aires,2019-11-19
42,Baghdad,2019-04-03
5,Jerusalem,2019-01-31
65,Djibouti,2019-11-12
1,Guatemala,2019-05-03
30,Kingstown,2019-06-12
81,Bangui,2019-07-06
48,Djibouti,2019-11-04
41,Kabul,2019-02-01
81,Banjul,2019-08-07
25,Belmopan,2019-10-26
20,Belgrade,2019-09-23
7,Lilongwe,2019-11-30
52,Islamabad,2019-09-07
20,Libreville,2019-10-09
26,Cockburn Town,2019-02-17
7,Dakar,2019-04-27
62,Bishkek,2019-07-11
53,Kinshasa,2019-12-09
79,Libreville,2019-02-13
68,Luxembourg City,2019-07-21
86,Kabul,2019-01-24
13,Castries,2019-08-10
62,Kyiv or Kiev,2019-10-22
5,Lima,2019-04-05
65,La’youn,2019-12-21
89,Kingston,2019-05-14
25,Amman,2019-05-23
92,Ankara,2019-05-03
94,Copenhagen,2019-01-16
71,Astana,2019-04-23
35,Canberra,2019-11-07
34,Budapest,2019-05-17
73,Canberra,2019-01-07
51,Freetown,2019-08-17
57,Kampala,2019-12-26
92,La’youn,2019-11-25
60,Caracas,2019-09-08
16,Honiara,2019-02-03
53,Dar es Salaam,2019-06-27
41,Amsterdam,2019-01-28
82,Belgrade,2019-09-18
37,Madrid,2019-02-24
64,Bern,2019-05-15
9,Antananarivo,2019-09-15
22,Berlin,2019-03-12
47,Ljubljana,2019-11-24
51,Ankara,2019-10-19
76,Lima,2019-03-04
98,Addis Ababa,2019-08-30
90,Buenos Aires,2019-07-26
36,Brussels,2019-09-01
81,Havana,2019-06-24
79,Chisinau,2019-05-14
20,Freetown,2019-05-24
95,Abuja,2019-10-06
62,Lome,2019-11-03
74,Chisinau,2019-06-12
82,Kinshasa,2019-03-13
88,Ankara,2019-07-02
23,Kampala,2019-09-13
0,Luxembourg City,2019-03-31
68,London,2019-06-07
42,Cairo,2019-01-04
93,Baghdad,2019-06-07
45,Baku,2019-08-05
98,Accra,2019-09-26
55,Madrid,2019-03-09
49,Cockburn Town,2019-02-07
33,Asgabat,2019-02-26
70,Dushanbe,2019-06-15
59,Abu Dhabi,2019-12-16
98,Addis Ababa,2019-11-18
26,Jerusalem,2019-07-12
85,Baku,2019-10-15
18,Gaborone,2019-11-17
49,Brussels,2019-12-05
30,Cayenne,2019-10-10
22,Beirut,2019-05-31
93,Belgrade,2019-12-14
32,Andorra la Vella,2019-09-15
81,Lome,2019-04-24
75,Andorra la Vella,2019-01-03
91,Belgrade,2019-04-21
24,Lima,2019-08-02
94,Kingstown,2019-10-20
19,Amsterdam,2019-08-18
75,Conakry,2019-03-01
53,Belmopan,2019-04-16
91,Amman,2019-08-06
94,Amsterdam,2019-02-21
7,La Paz and Sucre,2019-06-04
79,Hanoi,2019-04-20
78,Juba,2019-11-04
68,Caracas,2019-04-09
27,Kampala,2019-09-05
12,Amman,2019-10-29
75,Bangkok,2019-12-28
81,Lome,2019-04-20
94,Apia,2019-02-08
82,Jerusalem,2019-06-22
7,Caracas,2019-08-18
31,Kyiv or Kiev,2019-10-26
29,Asuncion,2019-07-28
5,Jakarta,2019-05-09
9,Ankara,2019-11-05
31,Brasília,2019-08-03
69,Addis Ababa,2019-06-25
80,Kathmandu,2019-05-18
23,Khartoum,2019-01-02
54,Apia,2019-03-26
5,Amsterdam,2019-09-27
75,Georgetown,2019-06-21
25,Lisbon,2019-10-02
85,Lilongwe,2019-05-19
28,Kingston,2019-06-22
91,Khartoum,2019-07-16
88,Bratislava,2019-02-16
0,Ljubljana,2019-04-24
51,Baghdad,2019-02-26
87,Helsinki,2019-05-03
85,Lusaka,2019-12-22
36,Doha,2019-11-25
95,Funafuti,2019-02-11
21,Beirut,2019-11-08
97,Juba,2019-04-29
60,Guatemala,2019-04-13
73,Accra,2019-10-27
2,Banjul,2019-12-06
60,Basseterre,2019-09-10
79,Berlin,2019-12-02
76,Chisinau,2019-03-09
42,Beirut,2019-02-19
46,Ljubljana,2019-06-24
90,Belmopan,2019-02-21
65,Canberra,2019-04-20
35,Addis Ababa,2019-03-08
13,Beirut,2019-02-17
71,Ankara,2019-03-11
82,Havana,2019-12-17
89,Kyiv or Kiev,2019-06-23
81,Dili,2019-12-08
56,Brussels,2019-05-11
64,Asmara,2019-09-05
75,London,2019-03-05
33,Islamabad,2019-08-25
16,Harare,2019-01-09
44,Baghdad,2019-05-29
